Id,DatasetID,IndividualID,OriginalTraitName,OriginalTraitDef,OriginalTraitValue,OriginalTraitUnit,Habitat,LabField,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,Location,LocationType,CoordinateType,Latitude,Longitude,Interactor1,Interactor1Common,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Interactor1Stage,Interactor1Temp,Interactor1TempUnit,Interactor1GrowthTemp,Interactor1GrowthTempUnit,FigureTable,Citation,DOI,CuratedByCitation,CuratedByDOI,SubmittedBy,ContributorEmail,DefaultChartXaxis,DefaultChartCategory,EmbargoReleaseDate
92719,557,PHX429,development time,individual-level duration of life stage,8.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),26.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92721,557,PHX430,development time,individual-level duration of life stage,9.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),26.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92724,557,PHX431,development time,individual-level duration of life stage,9.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),26.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92726,557,PHX432,development time,individual-level duration of life stage,9.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),26.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92728,557,PHX433,development time,individual-level duration of life stage,8.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),26.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92730,557,PHX434,development time,individual-level duration of life stage,10.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),26.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92732,557,PHX435,development time,individual-level duration of life stage,9.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),26.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92734,557,PHX436,development time,individual-level duration of life stage,22.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92737,557,PHX437,development time,individual-level duration of life stage,12.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),22.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92739,557,PHX438,development time,individual-level duration of life stage,10.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92741,557,PHX439,development time,individual-level duration of life stage,21.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92743,557,PHX440,development time,individual-level duration of life stage,26.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92745,557,PHX441,development time,individual-level duration of life stage,27.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92747,557,PHX442,development time,individual-level duration of life stage,11.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92749,557,PHX443,development time,individual-level duration of life stage,15.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92752,557,PHX444,development time,individual-level duration of life stage,26.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92754,557,PHX445,development time,individual-level duration of life stage,26.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92756,557,PHX446,development time,individual-level duration of life stage,26.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92758,557,PHX447,development time,individual-level duration of life stage,13.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),22.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92760,557,PHX448,development time,individual-level duration of life stage,5.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92762,557,PHX449,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92765,557,PHX450,development time,individual-level duration of life stage,9.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),26.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92767,557,PHX451,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92769,557,PHX452,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92771,557,PHX453,development time,individual-level duration of life stage,13.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),22.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92773,557,PHX454,development time,individual-level duration of life stage,5.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92775,557,PHX455,development time,individual-level duration of life stage,10.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),26.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92777,557,PHX456,development time,individual-level duration of life stage,13.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),22.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92780,557,PHX457,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92782,557,PHX458,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92784,557,PHX459,development time,individual-level duration of life stage,13.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),22.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92786,557,PHX460,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
92789,557,PHX461,development time,individual-level duration of life stage,6.0,days,terrestrial,laboratory,resource supply,food quantity supplied at a constant rate ,1.0,mg individual-1 day-1,Fort Myers Florida,field,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),32.0,Celsius,26.0,Celsius,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,Interactor1Temp,SecondStressorValue,2021-01-01
